user_id,POI_id,POI_catid,POI_catid_code,POI_catname,latitude,longitude,timezone,UTC_time,local_time,day_of_week,norm_in_day_time,trajectory_id,norm_day_shift,norm_relative_time
129,4b8411c4f964a520bd1e31e3,4bf58dd8d48988d124941735,69,Office,40.75005297929758,-73.97360801696777,-240,2012-04-03 20:58:08+00:00,2012-04-03 16:58:08+00:00,1,0.6875,129_1,0,0.6875
256,4f2729f9e4b067a3297bbda6,4bf58dd8d48988d125941735,71,Office,40.74512069910293,-73.99247516123957,-240,2012-04-03 21:00:29+00:00,2012-04-03 17:00:29+00:00,1,0.7083333333333334,256_1,0,0.7083333333333334
318,4b58f22af964a520c07428e3,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.747744648563874,-73.9853024482727,-240,2012-04-03 21:14:51+00:00,2012-04-03 17:14:51+00:00,1,0.7083333333333334,318_1,0,0.7083333333333334
526,4c1836421436a593271a8d75,4d954b06a243a5684965b473,329,Residential Building (Apartment / Condo),40.75756480347108,-73.96864592496735,-240,2012-04-03 21:24:41+00:00,2012-04-03 17:24:41+00:00,1,0.7083333333333334,526_1,0,0.7083333333333334
611,4c77089c59a3236aa9aec018,4bf58dd8d48988d1fc941735,306,Laundry Service,40.729545,-73.986137,-240,2012-04-03 21:29:09+00:00,2012-04-03 17:29:09+00:00,1,0.7083333333333334,611_1,0,0.7083333333333334
373,4a68fff8f964a5206dcb1fe3,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.800356,-73.94687168,-240,2012-04-03 21:33:17+00:00,2012-04-03 17:33:17+00:00,1,0.7291666666666666,373_1,0,0.7291666666666666
1025,4ce44fc14eb46a314b225ba3,4f2a25ac4b909258e854f55f,369,Neighborhood,40.84769339441966,-73.900887966156,-240,2012-04-03 21:41:46+00:00,2012-04-03 17:41:46+00:00,1,0.7291666666666666,1025_1,0,0.7291666666666666
987,4a578bb6f964a5205bb61fe3,4bf58dd8d48988d112941735,36,Bar,40.75803174296939,-73.97142385887315,-240,2012-04-03 21:44:29+00:00,2012-04-03 17:44:29+00:00,1,0.7291666666666666,987_1,0,0.7291666666666666
381,4e405e39483b04e17abb677f,4bf58dd8d48988d100941735,0,Convention Center,40.63129905755473,-73.95096148591898,-240,2012-04-03 21:51:16+00:00,2012-04-03 17:51:16+00:00,1,0.7291666666666666,381_1,0,0.7291666666666666
381,4c179f6430d30f4726c636a9,4bf58dd8d48988d198941735,187,College Academic Building,40.63118003289066,-73.9510246270118,-240,2012-04-03 21:51:41+00:00,2012-04-03 17:51:41+00:00,1,0.7291666666666666,381_1,0,0.7291666666666666
865,49e7c7c6f964a5201b651fe3,4bf58dd8d48988d1ae941735,208,University,40.71110949732056,-74.00504350662231,-240,2012-04-03 21:57:05+00:00,2012-04-03 17:57:05+00:00,1,0.7291666666666666,865_1,0,0.7291666666666666
129,49c65aa8f964a52038571fe3,4bf58dd8d48988d116941735,43,Bar,40.71655807771725,-74.00008678436278,-240,2012-04-03 21:58:55+00:00,2012-04-03 17:58:55+00:00,1,0.7291666666666666,129_1,0,0.7291666666666666
1026,4baf25ecf964a520b1ed3be3,4bf58dd8d48988d1fd931735,307,Subway,40.82406998798592,-73.8930669417162,-240,2012-04-03 22:05:36+00:00,2012-04-03 18:05:36+00:00,1,0.75,1026_1,0,0.75
751,4a1f0bf5f964a520fb7b1fe3,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.677036,-73.972353,-240,2012-04-03 22:13:21+00:00,2012-04-03 18:13:21+00:00,1,0.75,751_1,0,0.75
1076,4558b83bf964a5204b3d1fe3,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.74272121548715,-73.99276210416295,-240,2012-04-03 22:16:16+00:00,2012-04-03 18:16:16+00:00,1,0.75,1076_1,0,0.75
715,4a635e65f964a520e3c41fe3,4bf58dd8d48988d179941735,160,Bagel Shop,40.740223,-73.982688,-240,2012-04-03 22:21:07+00:00,2012-04-03 18:21:07+00:00,1,0.75,715_1,0,0.75
987,4b02f734f964a520814b22e3,4bf58dd8d48988d1d3941735,241,Vegetarian / Vegan Restaurant,40.74755129813944,-73.98114057260048,-240,2012-04-03 22:24:25+00:00,2012-04-03 18:24:25+00:00,1,0.75,987_1,0,0.75
598,41102700f964a520d60b1fe3,4bf58dd8d48988d1f6941735,294,Department Store,40.75061379403183,-73.98856401443481,-240,2012-04-03 22:29:17+00:00,2012-04-03 18:29:17+00:00,1,0.75,598_1,0,0.75
16,4bcb92d5511f9521f7ccb1c7,4bf58dd8d48988d12c941735,84,Government Building,40.85328395428388,-73.97450594111876,-240,2012-04-03 22:36:43+00:00,2012-04-03 18:36:43+00:00,1,0.7708333333333334,16_1,0,0.7708333333333334
389,4b76ed15f964a520366b2ee3,4bf58dd8d48988d106941735,12,Gym / Fitness Center,40.77792543423929,-73.96661281585693,-240,2012-04-03 22:36:44+00:00,2012-04-03 18:36:44+00:00,1,0.7708333333333334,389_1,0,0.7708333333333334
826,49c9439bf964a5204e581fe3,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.73757,-74.0017,-240,2012-04-03 22:40:04+00:00,2012-04-03 18:40:04+00:00,1,0.7708333333333334,826_1,0,0.7708333333333334
215,4a6a39f5f964a520e1cc1fe3,4bf58dd8d48988d129951735,79,Train Station,40.667480389982366,-74.21548962593079,-240,2012-04-03 22:49:31+00:00,2012-04-03 18:49:31+00:00,1,0.7708333333333334,215_1,0,0.7708333333333334
1013,4b996536f964a520467835e3,4f2a25ac4b909258e854f55f,369,Neighborhood,40.717891692153806,-73.99794101715088,-240,2012-04-03 22:52:04+00:00,2012-04-03 18:52:04+00:00,1,0.7708333333333334,1013_1,0,0.7708333333333334
1042,4a4138ebf964a520f9a41fe3,4bf58dd8d48988d17f941735,165,Movie Theater,40.74490101607357,-73.99805899339255,-240,2012-04-03 23:06:05+00:00,2012-04-03 19:06:05+00:00,1,0.7916666666666666,1042_1,0,0.7916666666666666
215,49f76cc2f964a5209d6c1fe3,4bf58dd8d48988d129951735,79,Train Station,40.73420076077984,-74.16483829470191,-240,2012-04-03 23:08:10+00:00,2012-04-03 19:08:10+00:00,1,0.7916666666666666,215_1,0,0.7916666666666666
169,3fd66200f964a52020e71ee3,4bf58dd8d48988d1df931735,251,BBQ Joint,40.74455698610794,-73.99065019420007,-240,2012-04-03 23:11:41+00:00,2012-04-03 19:11:41+00:00,1,0.7916666666666666,169_1,0,0.7916666666666666
500,47f39422f964a5209b4e1fe3,4bf58dd8d48988d116941735,43,Bar,40.7352186567552,-74.00994920143108,-240,2012-04-03 23:13:38+00:00,2012-04-03 19:13:38+00:00,1,0.7916666666666666,500_1,0,0.7916666666666666
312,4ae6363ef964a520aba521e3,4bf58dd8d48988d184941735,169,Stadium,40.75044987008408,-73.99221103886612,-240,2012-04-03 23:27:32+00:00,2012-04-03 19:27:32+00:00,1,0.7916666666666666,312_1,0,0.7916666666666666
271,4d8fc9006174a0938f5be6e3,4bf58dd8d48988d1e5941735,264,Other Great Outdoors,40.8464543664312,-73.94216171197777,-240,2012-04-03 23:37:09+00:00,2012-04-03 19:37:09+00:00,1,0.8125,271_1,0,0.8125
1013,4a19b507f964a520347a1fe3,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.718090320753845,-73.99999866268365,-240,2012-04-03 23:50:37+00:00,2012-04-03 19:50:37+00:00,1,0.8125,1013_1,0,0.8125
691,4bc5e13e41cb76b0f5ef3e6f,4bf58dd8d48988d118951735,48,Food & Drink Shop,40.76633906356843,-74.21865463256836,-240,2012-04-03 23:59:18+00:00,2012-04-03 19:59:18+00:00,1,0.8125,691_1,0,0.8125
470,3fd66200f964a5200ae91ee3,4bf58dd8d48988d1e4931735,261,Bowling Alley,40.75739368035236,-73.99330097284587,-240,2012-04-04 00:19:37+00:00,2012-04-03 20:19:37+00:00,1,0.8333333333333334,470_1,0,0.8333333333333334
894,4d98ba360caaa143bdf3b3b3,4f2a25ac4b909258e854f55f,369,Neighborhood,40.7646651291205,-73.98807048797607,-240,2012-04-04 00:26:38+00:00,2012-04-03 20:26:38+00:00,1,0.8333333333333334,894_1,0,0.8333333333333334
877,4ab66100f964a520ce7620e3,4bf58dd8d48988d196941735,185,Medical Center,40.63904061589954,-73.99794101715088,-240,2012-04-04 00:40:00+00:00,2012-04-03 20:40:00+00:00,1,0.8541666666666666,877_1,0,0.8541666666666666
116,4eed29af722ea776175c1dbf,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.71775084928534,-73.95186267956281,-240,2012-04-04 00:44:30+00:00,2012-04-03 20:44:30+00:00,1,0.8541666666666666,116_1,0,0.8541666666666666
526,4c1836421436a593271a8d75,4d954b06a243a5684965b473,329,Residential Building (Apartment / Condo),40.75756480347108,-73.96864592496735,-240,2012-04-04 00:46:06+00:00,2012-04-03 20:46:06+00:00,1,0.8541666666666666,526_1,0,0.8541666666666666
167,40b92400f964a52099001fe3,4bf58dd8d48988d1c1941735,224,Mexican Restaurant,40.72686016559601,-73.99980166666667,-240,2012-04-04 00:52:47+00:00,2012-04-03 20:52:47+00:00,1,0.8541666666666666,167_1,0,0.8541666666666666
389,42508380f964a520bb201fe3,4bf58dd8d48988d116941735,43,Bar,40.743313,-73.97992594014012,-240,2012-04-04 00:53:45+00:00,2012-04-03 20:53:45+00:00,1,0.8541666666666666,389_1,0,0.8541666666666666
500,4a72e5fef964a52050db1fe3,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.746513326247246,-74.00895646619486,-240,2012-04-04 00:56:41+00:00,2012-04-03 20:56:41+00:00,1,0.8541666666666666,500_1,0,0.8541666666666666
691,4bc5e13e41cb76b0f5ef3e6f,4bf58dd8d48988d118951735,48,Food & Drink Shop,40.76633906356843,-74.21865463256836,-240,2012-04-04 01:00:01+00:00,2012-04-03 21:00:01+00:00,1,0.875,691_1,0,0.875
611,4a6b59fbf964a5208ace1fe3,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.72918161936382,-73.9905971288681,-240,2012-04-04 01:01:57+00:00,2012-04-03 21:01:57+00:00,1,0.875,611_1,0,0.875
1066,46b16b46f964a52098491fe3,4bf58dd8d48988d1df931735,251,BBQ Joint,40.74434084563527,-73.99042637629252,-240,2012-04-04 01:12:48+00:00,2012-04-03 21:12:48+00:00,1,0.875,1066_1,0,0.875
751,41005500f964a5204e0b1fe3,4bf58dd8d48988d116941735,43,Bar,40.666674206504105,-73.98817096588479,-240,2012-04-04 01:25:41+00:00,2012-04-03 21:25:41+00:00,1,0.875,751_1,0,0.875
318,49b50c87f964a520f4521fe3,4bf58dd8d48988d116941735,43,Bar,40.728345706846646,-73.9994477526927,-240,2012-04-04 02:02:10+00:00,2012-04-03 22:02:10+00:00,1,0.9166666666666666,318_1,0,0.9166666666666666
704,4abbe19ef964a520548520e3,4bf58dd8d48988d129951735,79,Train Station,40.732267009830224,-74.06304359436035,-240,2012-04-04 02:18:39+00:00,2012-04-03 22:18:39+00:00,1,0.9166666666666666,704_1,0,0.9166666666666666
704,4a9bc4d8f964a520303520e3,4bf58dd8d48988d129951735,79,Train Station,40.73929092246981,-74.15574073791504,-240,2012-04-04 02:24:42+00:00,2012-04-03 22:24:42+00:00,1,0.9166666666666666,704_1,0,0.9166666666666666
704,49f76cc2f964a5209d6c1fe3,4bf58dd8d48988d129951735,79,Train Station,40.73420076077984,-74.16483829470191,-240,2012-04-04 02:31:19+00:00,2012-04-03 22:31:19+00:00,1,0.9375,704_1,0,0.9375
802,4606214ef964a520c6441fe3,4bf58dd8d48988d14e941735,118,American Restaurant,40.58414368954832,-73.93951538728527,-240,2012-04-04 03:18:07+00:00,2012-04-03 23:18:07+00:00,1,0.9583333333333334,802_1,0,0.9583333333333334
1013,3fd66200f964a52093ea1ee3,4bf58dd8d48988d156941735,126,Malaysian Restaurant,40.719209382315626,-73.99687107972214,-240,2012-04-04 03:56:54+00:00,2012-04-03 23:56:54+00:00,1,0.9791666666666666,1013_1,0,0.9791666666666666
318,4d69f050de28224b66164abe,4bf58dd8d48988d119941735,49,Bar,40.72789007835151,-73.99897144381916,-240,2012-04-04 04:08:37+00:00,2012-04-04 00:08:37+00:00,2,0.0,318_1,1,1.0
1032,4f4c8043e4b0393385cf7b81,4d954b06a243a5684965b473,329,Residential Building (Apartment / Condo),40.875788,-74.065925,-240,2012-04-04 04:25:25+00:00,2012-04-04 00:25:25+00:00,2,0.0,1032_1,1,1.0
230,4d69f050de28224b66164abe,4bf58dd8d48988d119941735,49,Bar,40.72789007835151,-73.99897144381916,-240,2012-04-04 04:38:21+00:00,2012-04-04 00:38:21+00:00,2,0.0208333333333333,230_1,1,1.0208333333333333
225,4ce787870f196dcba2303fae,4bf58dd8d48988d103941735,6,Home (private),40.77519535932481,-73.81249842275241,-240,2012-04-04 05:06:51+00:00,2012-04-04 01:06:51+00:00,2,0.0416666666666666,225_1,1,1.0416666666666667
225,4b79cb4af964a5207a122fe3,4bf58dd8d48988d162941735,138,Other Great Outdoors,40.77943655102251,-73.80902767181396,-240,2012-04-04 05:07:05+00:00,2012-04-04 01:07:05+00:00,2,0.0416666666666666,225_1,1,1.0416666666666667
802,4f3287b8e4b0f6064c42542e,4bf58dd8d48988d103941735,6,Home (private),40.61416154900377,-74.00063278107605,-240,2012-04-04 05:12:20+00:00,2012-04-04 01:12:20+00:00,2,0.0416666666666666,802_1,1,1.0416666666666667
877,4f36b52de4b02a70e07ad7c5,4bf58dd8d48988d103941735,6,Home (private),40.612495623372205,-73.98887973002674,-240,2012-04-04 07:21:40+00:00,2012-04-04 03:21:40+00:00,2,0.125,877_1,1,1.125
774,4f3ceffde4b0811223a089bb,4eb1bea83b7b6f98df247e06,347,Factory,40.76050365575564,-73.94384937087554,-240,2012-04-04 09:54:25+00:00,2012-04-04 05:54:25+00:00,2,0.2291666666666666,774_1,1,1.2291666666666667
80,49ecee93f964a520af671fe3,4eb1bc533b7b2c5b1d4306cb,343,Airport,40.640497899496765,-73.78941535949707,-240,2012-04-04 10:13:51+00:00,2012-04-04 06:13:51+00:00,2,0.25,80_1,0,0.25
80,4a5fb924f964a52018c01fe3,4bf58dd8d48988d1eb931735,273,Airport,40.640725851595455,-73.78937244415283,-240,2012-04-04 10:15:08+00:00,2012-04-04 06:15:08+00:00,2,0.25,80_1,0,0.25
80,43a52546f964a520532c1fe3,4bf58dd8d48988d1ed931735,277,Airport,40.645089355976346,-73.7845230102539,-240,2012-04-04 10:16:13+00:00,2012-04-04 06:16:13+00:00,2,0.25,80_1,0,0.25
244,49ff53e6f964a5200c701fe3,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.77920900596156,-73.9551287537907,-240,2012-04-04 10:36:52+00:00,2012-04-04 06:36:52+00:00,2,0.2708333333333333,244_1,0,0.2708333333333333
855,4b0e9ae4f964a520e05823e3,4bf58dd8d48988d148941735,112,Donut Shop,40.84120527898384,-74.15902421865839,-240,2012-04-04 10:41:58+00:00,2012-04-04 06:41:58+00:00,2,0.2708333333333333,855_1,0,0.2708333333333333
373,4a7f0913f964a5208af21fe3,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.74372911428571,-73.976438,-240,2012-04-04 10:52:23+00:00,2012-04-04 06:52:23+00:00,2,0.2708333333333333,373_1,1,1.2708333333333333
467,4be767efd4f7c9b610e02720,4bf58dd8d48988d1f6931735,293,General Travel,40.76332470041056,-74.03166184172059,-240,2012-04-04 10:53:25+00:00,2012-04-04 06:53:25+00:00,2,0.2708333333333333,467_1,1,1.2708333333333333
373,4a36c1b9f964a520dd9d1fe3,4bf58dd8d48988d196941735,185,Medical Center,40.74167304814132,-73.97428784381152,-240,2012-04-04 11:03:31+00:00,2012-04-04 07:03:31+00:00,2,0.2916666666666667,373_1,1,1.2916666666666667
855,4b86ddcff964a520b0a231e3,4bf58dd8d48988d1f2941735,287,Sporting Goods Shop,40.82991732677595,-74.14106369018555,-240,2012-04-04 11:07:02+00:00,2012-04-04 07:07:02+00:00,2,0.2916666666666667,855_1,0,0.2916666666666667
1066,4e734ad98998f94a582a5f5c,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.781679837405086,-73.97932123709242,-240,2012-04-04 11:16:38+00:00,2012-04-04 07:16:38+00:00,2,0.2916666666666667,1066_1,1,1.2916666666666667
658,4b498c79f964a5201e7126e3,4bf58dd8d48988d1fd931735,307,Subway,40.85723693198472,-73.86762857437134,-240,2012-04-04 11:25:34+00:00,2012-04-04 07:25:34+00:00,2,0.2916666666666667,658_1,0,0.2916666666666667
465,4b990014f964a5203b5b35e3,4bf58dd8d48988d1f9931735,299,Road,40.77114935894503,-73.99442195892334,-240,2012-04-04 11:32:02+00:00,2012-04-04 07:32:02+00:00,2,0.3125,465_1,0,0.3125
467,4a737bf8f964a52091dc1fe3,4bf58dd8d48988d12a951735,81,Train Station,40.707149,-73.99057,-240,2012-04-04 11:35:53+00:00,2012-04-04 07:35:53+00:00,2,0.3125,467_1,1,1.3125
691,4ba3045bf964a520102838e3,4bf58dd8d48988d1f9931735,299,Road,40.72247782080547,-74.23110008239746,-240,2012-04-04 11:43:14+00:00,2012-04-04 07:43:14+00:00,2,0.3125,691_1,1,1.3125
1025,4ce44fc14eb46a314b225ba3,4f2a25ac4b909258e854f55f,369,Neighborhood,40.84769339441966,-73.900887966156,-240,2012-04-04 11:53:47+00:00,2012-04-04 07:53:47+00:00,2,0.3125,1025_1,1,1.3125
271,4d8fc9006174a0938f5be6e3,4bf58dd8d48988d1e5941735,264,Other Great Outdoors,40.8464543664312,-73.94216171197777,-240,2012-04-04 11:54:45+00:00,2012-04-04 07:54:45+00:00,2,0.3125,271_1,1,1.3125
312,49e3a2b3f964a520a6621fe3,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.74697,-73.98138,-240,2012-04-04 12:00:50+00:00,2012-04-04 08:00:50+00:00,2,0.3333333333333333,312_1,1,1.3333333333333333
240,4a78449bf964a52056e51fe3,4bf58dd8d48988d16d941735,149,Café,40.687084,-73.976106,-240,2012-04-04 12:04:38+00:00,2012-04-04 08:04:38+00:00,2,0.3333333333333333,240_1,0,0.3333333333333333
465,4d2cc14bb47d2c0fd1608594,4bf58dd8d48988d176941735,157,Gym / Fitness Center,40.74167309464583,-73.99576350140552,-240,2012-04-04 12:10:30+00:00,2012-04-04 08:10:30+00:00,2,0.3333333333333333,465_1,0,0.3333333333333333
453,4840fe6bf964a52030501fe3,4bf58dd8d48988d1fe931735,309,Bus Station,40.75722129839836,-73.99154663085938,-240,2012-04-04 12:12:59+00:00,2012-04-04 08:12:59+00:00,2,0.3333333333333333,453_1,0,0.3333333333333333
428,4bc09001461576b0ee487a32,4bf58dd8d48988d179941735,160,Bagel Shop,40.621496,-74.03178885,-240,2012-04-04 12:14:55+00:00,2012-04-04 08:14:55+00:00,2,0.3333333333333333,428_1,1,1.3333333333333333
658,4a36c1b9f964a520dd9d1fe3,4bf58dd8d48988d196941735,185,Medical Center,40.74167304814132,-73.97428784381152,-240,2012-04-04 12:21:27+00:00,2012-04-04 08:21:27+00:00,2,0.3333333333333333,658_1,0,0.3333333333333333
658,4ba8cc8cf964a520c6ef39e3,4bf58dd8d48988d1a7941735,201,College Academic Building,40.74154858407892,-73.97483882600585,-240,2012-04-04 12:22:12+00:00,2012-04-04 08:22:12+00:00,2,0.3333333333333333,658_1,0,0.3333333333333333
453,40d38200f964a52041011fe3,4bf58dd8d48988d114951735,40,Bookstore,40.75485025788179,-73.98800493858226,-240,2012-04-04 12:22:18+00:00,2012-04-04 08:22:18+00:00,2,0.3333333333333333,453_1,0,0.3333333333333333
391,4e3009bf1838f1c552cb0d4b,4c38df4de52ce0d596b336e1,314,Parking,40.76366213713549,-74.02338791877044,-240,2012-04-04 12:25:36+00:00,2012-04-04 08:25:36+00:00,2,0.3333333333333333,391_1,0,0.3333333333333333
391,4e57a6cf18382ada066fc343,4bf58dd8d48988d1f9931735,299,Road,40.763792,-74.023892,-240,2012-04-04 12:25:57+00:00,2012-04-04 08:25:57+00:00,2,0.3333333333333333,391_1,0,0.3333333333333333
391,4a8d57e7f964a5207c0f20e3,4bf58dd8d48988d1f9931735,299,Road,40.70707563416248,-74.01064395904541,-240,2012-04-04 12:26:12+00:00,2012-04-04 08:26:12+00:00,2,0.3333333333333333,391_1,0,0.3333333333333333
1042,4ba8fa3df964a520ecff39e3,4bf58dd8d48988d124941735,69,Office,40.74211268500876,-73.98972048733542,-240,2012-04-04 12:29:30+00:00,2012-04-04 08:29:30+00:00,2,0.3333333333333333,1042_1,1,1.3333333333333333
500,4a737bf8f964a52091dc1fe3,4bf58dd8d48988d12a951735,81,Train Station,40.707149,-73.99057,-240,2012-04-04 12:33:58+00:00,2012-04-04 08:33:58+00:00,2,0.3541666666666667,500_1,1,1.3541666666666667
715,4afd78c6f964a520012822e3,4bf58dd8d48988d1e0931735,253,Coffee Shop,40.750546,-73.976485,-240,2012-04-04 12:37:01+00:00,2012-04-04 08:37:01+00:00,2,0.3541666666666667,715_1,1,1.3541666666666667
783,4a888403f964a520bb0620e3,4bf58dd8d48988d175941735,156,Gym / Fitness Center,40.738949,-73.989828,-240,2012-04-04 12:50:55+00:00,2012-04-04 08:50:55+00:00,2,0.3541666666666667,783_1,1,1.3541666666666667
598,4a2bfc41f964a52000971fe3,4bf58dd8d48988d1f8941735,298,Furniture / Home Store,40.76266834615508,-73.96865740411552,-240,2012-04-04 13:00:18+00:00,2012-04-04 09:00:18+00:00,2,0.375,598_1,1,1.375
611,4c4e136b9efabe9ab54e7b69,4bf58dd8d48988d198941735,187,College Academic Building,40.74657419673222,-73.99579524993895,-240,2012-04-04 13:03:41+00:00,2012-04-04 09:03:41+00:00,2,0.375,611_1,1,1.375
307,4e1f052645dd3be9c4793cef,4bf58dd8d48988d124941735,69,Office,40.72050610933929,-74.03292986611318,-240,2012-04-04 13:04:23+00:00,2012-04-04 09:04:23+00:00,2,0.375,307_1,0,0.375
215,4e36efbae4cd9aba7cd3ed27,4bf58dd8d48988d13b941735,103,School,40.749997548245005,-74.15281440521491,-240,2012-04-04 13:07:11+00:00,2012-04-04 09:07:11+00:00,2,0.375,215_1,1,1.375
